Fecha;Portafolio;ASSETCLASS;Numtit;Titulo; Nominal ; VPNOrigen ; VPNLocal 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;89635;USNEJPMCH21; 556.660.000 ; 545.034.457 ; 87.082.079.087 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;89642;BCCB5179C013; 29.000.000.000 ; 28.602.410.000 ; 28.602.410.000 
28/02/2019;OBLIGATORI;RV EMERGENTE;89661;JPEMI2U; 1.721.820 ; 168.652.286 ; 519.002.112.757 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;89697;USNEBBVAGM4; 1.088.800.000 ; 1.070.889.523 ; 171.099.799.344 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;89704;BCCB01129C10; 12.000.000.000 ; 12.563.880.000 ; 12.563.880.000 
28/02/2019;OBLIGATORI;REAL ESTATE;85932;SESTRATEI; 49 ; 499.180.912 ; 499.180.912 
28/02/2019;OBLIGATORI;FCP;85933;FCP_ROHATY32; 15.131 ; 208.180.516 ; 208.180.516 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;85937;BBVACO100424; 2.000.000 ; 2.040.780 ; 6.280.194.333 
28/02/2019;OBLIGATORI;REAL ESTATE;85951;SESTRATEI; 113 ; 1.151.172.308 ; 1.151.172.308 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85954;USNEBNPSPX3; 58.570.000.000 ; 67.597.418.699 ; 67.597.418.699 
28/02/2019;OBLIGATORI;REAL ESTATE;85994;SESTRATEI; 115 ; 1.171.547.040 ; 1.171.547.040 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86049;FMI-IGSEUIU; 1.820.000 ; 58.658.600 ; 180.513.042.710 
28/02/2019;OBLIGATORI;FCP;86065;FCP_TEKA35; 45.223 ; 279.683.628 ; 279.683.628 
28/02/2019;OBLIGATORI;FCP;86082;FCP_ASHA05; 45.070 ; 533.456.842 ; 533.456.842 
28/02/2019;OBLIGATORI;FCP;86106;FCP_ASHA05; 2 ; 26.158 ; 26.158 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;86110;ACCCOPEXT; 150.000 ; 750.000.000 ; 750.000.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;86150;BCCB03149C10; 2.500.000.000 ; 2.566.625.000 ; 2.566.625.000 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86181;USNEBNPPAR6; 66.869.000.000 ; 72.690.310.217 ; 72.690.310.217 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86208;USNEJPCH20; 91.200.000.000 ; 98.709.117.072 ; 98.709.117.072 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86238;FM_VIIIX; 2.561.713 ; 649.881.080 ; 1.999.911.543.054 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;86256;BBSC1179B002; 15.000.000.000 ; 15.560.250.000 ; 15.560.250.000 
28/02/2019;OBLIGATORI;D PUB INFLACIÓN;86288;BISA1179C030; 23.360.000.000 ; 23.163.776.000 ; 23.163.776.000 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86291;USNEBBVAGM2; 126.588.000.000 ; 138.498.986.454 ; 138.498.986.454 
28/02/2019;OBLIGATORI;FCP;86326;FCP_BR4G01; 190.956 ; 408.540.530 ; 408.540.530 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;86393;ACCCOPEXT; 336.475 ; 1.682.375.000 ; 1.682.375.000 
28/02/2019;OBLIGATORI;REAL ESTATE;86414;FCP_FTIQ2_01; 1.001.244 ; 11.293.534.926 ; 11.293.534.926 
28/02/2019;OBLIGATORI;RV EMERGENTE;86863;FINDICEACC; 2.338.674 ; 161.953.175 ; 498.386.601.548 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;86864;ETF EWG; 1.006.370 ; 27.473.901 ; 84.546.809.242 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87195;ACCCOPEXT; 200.000 ; 1.000.000.000 ; 1.000.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87196;ACCCOPEXT; 96.784 ; 483.920.000 ; 483.920.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;87226;FONDORDI; 123.525 ; 17.693.342.417 ; 17.693.342.417 
28/02/2019;OBLIGATORI;LIQUIDEZ;87227;FONDORDI; 240.923 ; 2.838.883.067 ; 2.838.883.067 
28/02/2019;OBLIGATORI;LIQUIDEZ;87228;FONDORDI; 1.858.023 ; 33.346.440.810 ; 33.346.440.810 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;87233;FMI_WMPUSEA; 588.000 ; 57.650.460 ; 177.410.643.081 
28/02/2019;OBLIGATORI;RV EMERGENTE;87256;FM_UGEMVI2; 533.053 ; 77.223.388 ; 237.643.393.400 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87269;ACCIONAL; 1.000 ; 14.600.000 ; 14.600.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87270;ACCIONAL; 8.193.760 ; 119.628.896.000 ; 119.628.896.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87277;ACCIONAL; 481 ; 16.835.000 ; 16.835.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87278;ACCIONAL; 134.833 ; 4.719.155.000 ; 4.719.155.000 
28/02/2019;OBLIGATORI;REAL ESTATE;87283;FCP_FTIQ2_02; 136.838 ; 1.543.468.563 ; 1.543.468.563 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87284;ACCCOPEXT; 542.880 ; 2.714.400.000 ; 2.714.400.000 
28/02/2019;OBLIGATORI;FCP;87302;FCP_ROHATY33; 26.257 ; 361.255.272 ; 361.255.272 
28/02/2019;OBLIGATORI;FCP;87391;FCP_TEKA36; 53.293 ; 329.586.680 ; 329.586.680 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;87421;BSIS1099C20; 5.521.000.000 ; 6.503.903.630 ; 6.503.903.630 
28/02/2019;OBLIGATORI;RV EMERGENTE;87431;USFDIMEMV; 2.030.204 ; 58.611.999 ; 180.369.634.555 
28/02/2019;OBLIGATORI;BONOS FIJOS;87450;CDTFIJO; 1.500.000.000 ; 1.582.785.000 ; 1.582.785.000 
28/02/2019;OBLIGATORI;FCP;87548;FCP_ASHA06; 77.528 ; 917.638.599 ; 917.638.599 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;87601;ACCCOPEXT; 496.572 ; 2.482.860.000 ; 2.482.860.000 
28/02/2019;OBLIGATORI;RV EMERGENTE;87602;USNECITINC3; 930.000.000 ; 780.083.777 ; 124.636.738.715 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;87603;USNEJPMCH26; 700.000.000 ; 745.593.695 ; 119.126.136.596 
28/02/2019;OBLIGATORI;RV EMERGENTE;87604;USNEBNPN6; 930.000.000 ; 777.316.106 ; 124.194.538.197 
28/02/2019;OBLIGATORI;FCP;87634;FCP_NDINFR18; 388.938 ; 3.968.543.307 ; 3.968.543.307 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;87650;USNEBBVAGM3; 740.000.000 ; 756.100.306 ; 120.804.814.892 
28/02/2019;OBLIGATORI;BONOS TASA INTERÉS;87665;CDTIBR360; 4.000.000.000 ; 4.015.960.000 ; 4.015.960.000 
28/02/2019;OBLIGATORI;FCP;87670;FCP_ASHA07; 672.497 ; 7.959.863.846 ; 7.959.863.846 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;87721;CDTIPC; 1.000.000.000 ; 1.056.890.000 ; 1.056.890.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;87791;CDTIPC365; 68.000.000.000 ; 76.284.440.000 ; 76.284.440.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;87793;CDTFIJO; 76.500.000.000 ; 86.528.385.000 ; 86.528.385.000 
28/02/2019;OBLIGATORI;REAL ESTATE;87819;FCP_FTIQ2_03; 11.223 ; 126.589.135 ; 126.589.135 
28/02/2019;OBLIGATORI;BONOS FIJOS;87834;TIPN17A28; 17.000.000.000 ; 13.200.523.325 ; 13.200.523.325 
28/02/2019;OBLIGATORI;BONOS FIJOS;87835;TIPN17A28; 4.000.000.000 ; 3.106.005.488 ; 3.106.005.488 
28/02/2019;OBLIGATORI;REAL ESTATE;87929;FONINMOVAL; 1.186.447 ; 31.155.843.507 ; 31.155.843.507 
28/02/2019;OBLIGATORI;D PUB INFLACIÓN;87939;BEPT01119A12; 17.500.000.000 ; 19.058.200.000 ; 19.058.200.000 
28/02/2019;OBLIGATORI;FCP;87967;FCP_4GCAF07; 72.656.852 ; 693.811.901 ; 693.811.901 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;88040;BCOBBC260822; 4.900.000 ; 5.115.012 ; 15.740.682.178 
28/02/2019;OBLIGATORI;FCP;88067;FCP_FOREST40; 25.567 ; 315.323.964 ; 315.323.964 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;88072;USNEBNPPAR20; 66.670.000 ; 62.662.984 ; 51.581.097.663 
28/02/2019;OBLIGATORI;D PUB INFLACIÓN;88077;BEPM07159A20; 500.000.000 ; 532.395.000 ; 532.395.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;88093;BCCB03149C15; 52.500.000.000 ; 54.386.325.000 ; 54.386.325.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85221;ACCCOPEXT; 11.750 ; 58.750.000 ; 58.750.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85222;ACCCOPEXT; 8.807 ; 44.035.000 ; 44.035.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85223;ACCCOPEXT; 2.937 ; 14.685.000 ; 14.685.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85224;ACCCOPEXT; 2.533 ; 12.665.000 ; 12.665.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85225;ACCCOPEXT; 66.417 ; 332.085.000 ; 332.085.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85226;ACCCOPEXT; 14.981 ; 74.905.000 ; 74.905.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85227;ACCCOPEXT; 166.146 ; 830.730.000 ; 830.730.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85228;ACCCOPEXT; 153.335 ; 766.675.000 ; 766.675.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85229;ACCCOPEXT; 10.829 ; 54.145.000 ; 54.145.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85230;ACCCOPEXT; 971 ; 4.855.000 ; 4.855.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85231;ACCCOPEXT; 2.350 ; 11.750.000 ; 11.750.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85232;ACCCOPEXT; 2.040 ; 10.200.000 ; 10.200.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85233;ACCCOPEXT; 1.645 ; 8.225.000 ; 8.225.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85234;ACCCOPEXT; 10.259 ; 51.295.000 ; 51.295.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;85235;CSAACTHSBC; 0 ; 7.198 ; 22.149.781 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85241;ABTJAIA; 55.000 ; 5.571.956.500 ; 154.815.362.644 
28/02/2019;OBLIGATORI;BONOS FIJOS;85243;CDTFIJO; 500.000.000 ; 524.430.000 ; 524.430.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85244;ACCCOPEXT; 584.485 ; 2.922.425.000 ; 2.922.425.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85245;ACCCOPEXT; 38.745 ; 193.725.000 ; 193.725.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85246;ACCCOPEXT; 15.858 ; 79.290.000 ; 79.290.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85247;ACCCOPEXT; 15.600 ; 78.000.000 ; 78.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85248;ACCCOPEXT; 3.900 ; 19.500.000 ; 19.500.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85249;ACCCOPEXT; 24.892 ; 124.460.000 ; 124.460.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85250;ACCCOPEXT; 7.800 ; 39.000.000 ; 39.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85251;ACCCOPEXT; 5.650 ; 28.250.000 ; 28.250.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85252;ACCCOPEXT; 7.020 ; 35.100.000 ; 35.100.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85253;ACCCOPEXT; 76.050 ; 380.250.000 ; 380.250.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;85272;CDTFIJO; 1.000.000.000 ; 1.077.380.000 ; 1.077.380.000 
28/02/2019;OBLIGATORI;FCP;85283;FCP_4GCAF05; 712.034.775 ; 6.799.333.990 ; 6.799.333.990 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;85318;BBCB02109D10; 10.500.000.000 ; 10.974.705.000 ; 10.974.705.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;85320;CDTIPC; 150.500.000.000 ; 153.031.410.000 ; 153.031.410.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;85321;CDTIPC; 6.833.497.060 ; 7.070.346.068 ; 7.070.346.068 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;85322;CDTIPC; 7.000.000.000 ; 7.295.680.000 ; 7.295.680.000 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85346;ETF PIEX; 95.000 ; 3.495.525 ; 12.280.138.441 
28/02/2019;OBLIGATORI;FCP;85351;FCP_4GCAF; 1.478.899 ; 14.122.245 ; 14.122.245 
28/02/2019;OBLIGATORI;FCP;85355;FONDCAPEXTUS; 325.541 ; 5.902.194 ; 18.163.118.048 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85356;ETFXDAX; 357.600 ; 39.901.008 ; 140.176.341.332 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85374;ICOLRISK; 1.600.000 ; 21.558.224.000 ; 21.558.224.000 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85387;GAEUFUB; 4.366.701 ; 48.606.186 ; 170.758.524.438 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85388;ETFCSPX; 453.500 ; 124.104.810 ; 381.913.937.054 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85390;ETF EWJ; 3.463.239 ; 188.261.672 ; 579.347.056.452 
28/02/2019;OBLIGATORI;FCP;85394;FONDCAPEXTUS; 611.646 ; 6.567.094 ; 20.209.247.201 
28/02/2019;OBLIGATORI;FCP;85399;FONDCAPEXTUS; 2.735.114 ; 28.926.665 ; 89.017.473.861 
28/02/2019;OBLIGATORI;FCP;85401;FONDCAPEXTUS; 315.099 ; 5.425.966 ; 16.697.597.905 
28/02/2019;OBLIGATORI;FCP;85403;FONDCAPEXTUS; 113.559 ; 2.029.688 ; 6.246.060.146 
28/02/2019;OBLIGATORI;RV EMERGENTE;85411;ETFTEMASIU; 1.200.000 ; 63.096.000 ; 194.168.475.600 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;85445;BCOBBC260822; 2.500.000 ; 2.609.700 ; 8.030.960.295 
28/02/2019;OBLIGATORI;BONOS FIJOS;85448;CDTFIJO; 30.000.000.000 ; 31.142.700.000 ; 31.142.700.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85522;ACCCOPEXT; 200.000 ; 1.000.000.000 ; 1.000.000.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;85534;CDTFIJO; 28.500.000.000 ; 28.921.515.000 ; 28.921.515.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;85590;CSAACTGS; 17.320.000 ; 17.362.144 ; 53.429.392.792 
28/02/2019;OBLIGATORI;BONOS FIJOS;85656;CDTFIJO; 4.100.000.000 ; 4.247.682.000 ; 4.247.682.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;85692;CTABBHCAD; 59.288.466 ; 59.288.466 ; 138.546.100.305 
28/02/2019;OBLIGATORI;BONOS FIJOS;85721;BCCB517SA006; 5.000.000.000 ; 4.995.050.000 ; 4.995.050.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;85758;CDTFIJO; 6.000.000.000 ; 6.087.180.000 ; 6.087.180.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;85783;CSAACTCITI; 5.000.000 ; 5.011.598 ; 15.422.442.521 
28/02/2019;OBLIGATORI;FCP;85850;FCP_ASHA04; 53.767 ; 636.402.127 ; 636.402.127 
28/02/2019;OBLIGATORI;LIQUIDEZ;85854;FONDORDI; 5.274.055 ; 22.188.112.414 ; 22.188.112.414 
28/02/2019;OBLIGATORI;LIQUIDEZ;85856;FONDORDI; 13.384.114 ; 33.143.451.588 ; 33.143.451.588 
28/02/2019;OBLIGATORI;LIQUIDEZ;85857;FONDORDI; 533.350 ; 15.436.457.776 ; 15.436.457.776 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85860;COLCAP; 59.088.394 ; 903.284.279.078 ; 903.284.279.078 
28/02/2019;OBLIGATORI;FCP;85907;FCP_4GCAF06; 445.184.193 ; 4.251.135.084 ; 4.251.135.084 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85909;USNEJPMCHSPX; 77.033.000.000 ; 88.936.384.895 ; 88.936.384.895 
28/02/2019;OBLIGATORI;RV EMERGENTE;85912;FMI-RAEMECU; 2.350.000 ; 38.892.500 ; 119.685.834.875 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;83654;USNEBNP18; 61.000.000 ; 49.875.629 ; 41.055.173.772 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;83735;BCSA2179C015; 17.571.000.000 ; 17.795.381.670 ; 17.795.381.670 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;83793;USNEJPMCH22; 157.625.000 ; 128.046.866 ; 105.401.905.614 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;83850;ETFSJPA; 1.845.000 ; 55.608.300 ; 227.596.137.620 
28/02/2019;OBLIGATORI;LIQUIDEZ;83874;CTABBHGBP; 13.589.569 ; 13.589.569 ; 55.619.997.379 
28/02/2019;OBLIGATORI;LIQUIDEZ;83885;CTABBHJPY; 543.456.939 ; 543.456.939 ; 15.099.809.751 
28/02/2019;OBLIGATORI;FCP;83962;FCP_KANDEO05; 19.911 ; 424.236.370 ; 424.236.370 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;83991;BFCH1099C12; 19.833.000.000 ; 21.289.337.190 ; 21.289.337.190 
28/02/2019;OBLIGATORI;D PUB FIJA;84038;COTAC1140421; 20.628.000.000 ; 22.930.291.080 ; 22.930.291.080 
28/02/2019;OBLIGATORI;BONOS FIJOS;84064;CDTFIJO; 30.000.000.000 ; 30.798.900.000 ; 30.798.900.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;84141;CDTFIJO; 25.000.000.000 ; 25.269.500.000 ; 25.269.500.000 
28/02/2019;OBLIGATORI;FCP;84238;FCP_ROHATY30; 17.351 ; 238.720.717 ; 238.720.717 
28/02/2019;OBLIGATORI;LIQUIDEZ;84244;CSAACTMS; 0 ; 2.515 ; 7.738.797 
28/02/2019;OBLIGATORI;FCP;84277;FCP_TEKA32; 57.910 ; 358.142.167 ; 358.142.167 
28/02/2019;OBLIGATORI;FCP;84303;FCP_TEKA32; 138 ; 854.819 ; 854.819 
28/02/2019;OBLIGATORI;FCP;84384;FCP_ASHA02; 292.754 ; 3.465.118.943 ; 3.465.118.943 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;84435;USNEBNPPAR3; 53.890.000 ; 52.170.188 ; 42.943.942.381 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84451;ACCCOPEXT; 16.063 ; 80.315.000 ; 80.315.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84492;ACCCOPEXT; 193.400 ; 967.000.000 ; 967.000.000 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;84493;USNEJPMCH23; 104.751.900 ; 101.216.083 ; 83.316.120.283 
28/02/2019;OBLIGATORI;LIQUIDEZ;84498;CSAACTBNP; 33.750.000 ; 33.820.141 ; 104.076.411.891 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84511;ACCCOPEXT; 121.310 ; 606.550.000 ; 606.550.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84512;ACCCOPEXT; 100.000 ; 500.000.000 ; 500.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84522;ACCCOPEXT; 109.942 ; 549.710.000 ; 549.710.000 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;84587;USNEBNPPAR5; 22.400.000 ; 22.430.341 ; 18.463.557.460 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84608;ACCCOPEXT; 100.000 ; 500.000.000 ; 500.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84609;ACCCOPEXT; 50.000 ; 250.000.000 ; 250.000.000 
28/02/2019;OBLIGATORI;REAL ESTATE;84630;SESTRATEI; 32.980 ; 335.979.316.205 ; 335.979.316.205 
28/02/2019;OBLIGATORI;BONOS FIJOS;84664;CDTFIJO; 10.000.000.000 ; 10.763.200.000 ; 10.763.200.000 
28/02/2019;OBLIGATORI;FCP;84719;FCP_ASHA03; 1.832.617 ; 21.691.358.213 ; 21.691.358.213 
28/02/2019;OBLIGATORI;BONOS FIJOS;84762;CDTFIJO; 1.000.000.000 ; 1.036.190.000 ; 1.036.190.000 
28/02/2019;OBLIGATORI;BONOS FIJOS;84763;CDTFIJO; 8.000.000.000 ; 8.451.760.000 ; 8.451.760.000 
28/02/2019;OBLIGATORI;LIQUIDEZ;84772;FONDORDI; 1.682.246 ; 22.669.141.973 ; 22.669.141.973 
28/02/2019;OBLIGATORI;REAL ESTATE;84815;SESTRATEI; 3.971 ; 40.454.028.643 ; 40.454.028.643 
28/02/2019;OBLIGATORI;REAL ESTATE;84816;SESTRATEI; 4.117 ; 41.941.384.015 ; 41.941.384.015 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;84821;BCOBBC260822; 14.000.000 ; 14.614.320 ; 44.973.377.652 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;84822;BARG01149D15; 50.500.000.000 ; 53.273.965.000 ; 53.273.965.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;84825;BCHB07169B07; 45.000.000.000 ; 48.262.950.000 ; 48.262.950.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;84826;BCHB1129B10; 13.500.000.000 ; 14.071.725.000 ; 14.071.725.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;84828;BEMG1099B12; 8.000.000.000 ; 8.747.520.000 ; 8.747.520.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;84829;BTPL01139C10; 18.000.000.000 ; 18.246.960.000 ; 18.246.960.000 
28/02/2019;OBLIGATORI;REAL ESTATE;84833;SESTRATEI; 1.254 ; 12.774.956.414 ; 12.774.956.414 
28/02/2019;OBLIGATORI;FCP;84834;FCP_FOREST38; 16.708 ; 206.058.612 ; 206.058.612 
28/02/2019;OBLIGATORI;RV EMERGENTE;84881;USNEBNPPAR23; 81.944.650.000 ; 90.011.399.346 ; 90.011.399.346 
28/02/2019;OBLIGATORI;RV EMERGENTE;84882;USNEBBVAGM; 58.040.000.000 ; 64.039.332.459 ; 64.039.332.459 
28/02/2019;OBLIGATORI;RV EMERGENTE;84883;USNEJPMCH24; 65.628.000 ; 77.150.678 ; 63.506.657.829 
28/02/2019;OBLIGATORI;RV EMERGENTE;84884;USNEBNPPAR22; 98.520.000 ; 116.483.393 ; 95.883.421.407 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84885;ACCCOPEXT; 100.000 ; 500.000.000 ; 500.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84912;ACCCOPEXT; 105.500 ; 527.500.000 ; 527.500.000 
28/02/2019;OBLIGATORI;FCP;84932;FCP_TEKA33; 195.728 ; 1.210.474.371 ; 1.210.474.371 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;84992;ACCCOPEXT; 290.000 ; 1.450.000.000 ; 1.450.000.000 
28/02/2019;OBLIGATORI;FCP;85007;FCP_TEKA33; 437 ; 2.701.134 ; 2.701.134 
28/02/2019;OBLIGATORI;RV DESARROLLADOS;85013;MFEEIE1; 220.000 ; 51.464.600 ; 180.800.428.302 
28/02/2019;OBLIGATORI;FCP;85019;FCP_TEKA33; 27 ; 166.981 ; 166.981 
28/02/2019;OBLIGATORI;REAL ESTATE;85034;SESTRATEI; 353 ; 3.596.140.043 ; 3.596.140.043 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85042;ACCCOPEXT; 150.000 ; 750.000.000 ; 750.000.000 
28/02/2019;OBLIGATORI;FCP;85074;FCP_ROHATY31; 82.360 ; 1.133.139.510 ; 1.133.139.510 
28/02/2019;OBLIGATORI;REAL ESTATE;85075;SESTRATEI; 400 ; 4.074.946.224 ; 4.074.946.224 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85181;ACCIONAL; 1.000 ; 3.120.000 ; 3.120.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85182;ACCIONAL; 309.070.324 ; 964.299.410.880 ; 964.299.410.880 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85185;ACCCOPEXT; 200.000 ; 1.000.000.000 ; 1.000.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85192;ACCCOPEXT; 500.000 ; 2.500.000.000 ; 2.500.000.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;85208;ACCCOPEXT; 500.000 ; 2.500.000.000 ; 2.500.000.000 
28/02/2019;OBLIGATORI;FCP;85209;FCP_TEKA34; 21.207 ; 131.152.017 ; 131.152.017 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80396;BISU01169C10; 1.000.000.000 ; 1.058.270.000 ; 1.058.270.000 
28/02/2019;OBLIGATORI;ACCIONES COLOMBIA;80403;ACCCOPEXT; 2.535 ; 12.675.000 ; 12.675.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80440;CDTIPC365; 1.000.000.000 ; 1.057.070.000 ; 1.057.070.000 
28/02/2019;OBLIGATORI;CORPORATIVOS EXTERIOR;80491;USP40684AA34; 12.000.000 ; 12.546.720 ; 38.610.648.792 
28/02/2019;OBLIGATORI;FCP;80535;FCP_ROHATY27; 31.036 ; 427.003.866 ; 427.003.866 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80620;BBCB3079C10; 390.000.000 ; 418.208.700 ; 418.208.700 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80713;BDVI01169TC8; 16.349.000.000 ; 16.930.697.420 ; 16.930.697.420 
28/02/2019;OBLIGATORI;REAL ESTATE;80769;FCP_QUADR21; 7.034 ; 81.490.654 ; 81.490.654 
28/02/2019;OBLIGATORI;FCP;80778;FCP_RECU34; 48.542 ; 1.094.751.242 ; 1.094.751.242 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80783;BCHB06149B16; 19.500.000.000 ; 20.270.250.000 ; 20.270.250.000 
28/02/2019;OBLIGATORI;BONOS INFLACIÓN;80842;BLGC01109C10; 7.000.000.000 ; 7.363.860.000 ; 7.363.860.000 
